student_id,cohort_id,synthetic_split,placement_outcome_quarantined,cgpa,backlogs,tenth_percentage,twelfth_percentage,branch,semester,problem_solving_score,communication_score,assessments_completed,skill_python,skill_sql,skill_dsa,skill_git,skill_fastapi,skill_react,skill_cloud,skill_statistics,skill_powerbi,verified_skills_count,projects_count,verified_projects_count,internships_count,experience_months,certifications_count,courses_completed,avg_course_progress,resume_uploaded,profile_completeness,target_role,role_match_score,market_alignment_score,critical_skill_gaps,readiness_score,readiness_tier,is_ready
OMEN-17600,2026-MECH,val,Selected,7.97,0,80.5,81.0,MECH,8,67.4,33.3,3,53.0,93.6,32.3,38.6,26.8,44.0,28.7,95.1,88.9,3,6,2,2,6,2,3,81.5,1,89.0,Data Analyst,92.8,57.4,1,66,Near-Ready,0
OMEN-17601,2026-CSE,train,Selected,8.83,0,75.2,85.6,CSE,7,59.5,35.0,8,85.3,48.8,71.5,67.7,37.5,71.7,69.7,65.7,13.0,6,8,3,1,4,5,1,38.9,1,95.3,AI/ML Engineer,90.7,56.0,1,75,Ready,1
OMEN-17602,2026-CSE,train,Unplaced,6.23,1,66.1,47.1,CSE,7,39.5,54.0,5,60.3,59.7,52.2,65.4,56.8,41.0,28.8,40.2,10.4,1,4,1,0,0,3,5,100.0,1,88.3,Software Engineer,82.7,46.5,2,37,Needs Training,0
OMEN-17603,2026-MECH,test,Selected,6.24,0,59.4,53.8,MECH,7,45.5,64.8,3,65.3,67.5,36.9,50.2,30.4,25.2,31.9,56.9,49.1,2,2,1,0,0,0,1,17.1,1,78.5,Data Analyst,80.1,51.0,4,45,Needs Training,0
OMEN-17604,2026-CSE,train,Unplaced,7.59,0,75.4,58.2,CSE,5,44.0,58.1,0,45.8,48.7,52.6,70.9,73.5,72.6,68.8,19.1,5.0,0,4,0,0,0,0,2,49.1,0,69.7,Software Engineer,85.8,48.4,2,52,Needs Training,0
OMEN-17605,2026-CSE,test,Rejected,8.23,0,88.2,69.0,CSE,8,59.3,62.8,6,58.3,64.8,51.3,41.6,22.8,30.1,47.8,79.5,79.7,2,1,1,2,8,3,2,43.0,1,81.7,Data Analyst,91.4,57.0,2,69,Near-Ready,0
OMEN-17606,2026-IT,test,Unplaced,8.21,0,75.5,71.8,IT,6,52.8,52.6,5,57.5,78.7,33.3,32.8,33.6,39.4,31.8,80.4,77.1,3,0,0,1,4,1,1,12.2,1,75.3,Data Analyst,88.9,53.5,1,62,Near-Ready,0
OMEN-17607,2026-IT,train,Selected,8.62,0,71.4,84.6,IT,5,62.6,79.2,2,83.5,92.4,62.8,81.6,66.9,39.7,65.7,74.2,80.5,7,3,2,0,0,5,0,16.5,1,80.6,Data Analyst,98.8,76.2,0,78,Ready,1
OMEN-17608,2026-ECE,train,Unplaced,6.68,0,67.2,66.5,ECE,6,58.5,42.7,2,55.5,46.9,59.3,54.4,46.0,21.3,60.9,76.7,11.3,1,3,1,0,0,3,2,69.2,1,84.3,AI/ML Engineer,83.2,46.8,2,55,Needs Training,0
OMEN-17609,2026-CSE,train,Selected,8.81,0,89.2,82.5,CSE,7,65.8,43.0,1,56.6,70.4,77.5,66.7,77.5,39.8,85.7,45.1,52.3,5,6,4,2,6,0,1,25.6,1,84.0,Software Engineer,88.5,62.1,1,75,Ready,1
OMEN-17610,2026-IT,train,Selected,8.9,0,84.5,85.4,IT,7,64.2,45.8,4,62.3,31.3,69.5,76.5,78.1,91.0,75.3,53.2,23.3,5,2,1,2,8,3,2,36.7,1,82.7,Software Engineer,89.6,58.5,1,70,Near-Ready,0
OMEN-17611,2026-CSE,train,Unplaced,5.72,0,55.3,53.2,CSE,8,50.2,24.2,3,67.7,33.0,54.5,48.6,40.0,42.1,61.0,79.0,19.7,2,3,2,0,0,2,0,7.6,1,87.5,AI/ML Engineer,80.5,44.7,2,57,Needs Training,0
OMEN-17612,2026-CSE,train,Selected,8.53,0,78.3,73.7,CSE,7,66.2,50.6,9,85.7,51.7,67.8,68.1,68.3,65.0,71.8,34.2,23.5,6,1,1,2,10,1,0,23.4,1,80.0,Software Engineer,94.3,58.4,0,76,Ready,1
OMEN-17613,2026-IT,train,Selected,6.93,0,57.3,67.1,IT,6,66.8,37.2,5,67.0,45.6,65.6,65.4,59.0,64.2,54.0,31.6,31.2,3,1,1,0,0,0,0,1.1,0,65.3,Software Engineer,90.4,50.7,0,65,Near-Ready,0
OMEN-17614,2026-IT,test,Rejected,6.74,1,68.0,65.0,IT,7,26.2,49.2,1,65.4,81.4,38.3,59.0,41.5,39.3,45.3,62.6,64.5,2,7,2,1,4,3,2,53.4,1,81.1,Data Analyst,87.8,56.9,1,49,Needs Training,0
OMEN-17615,2026-IT,train,Selected,8.76,0,75.5,68.9,IT,7,68.8,69.6,4,69.4,88.1,59.9,53.3,55.4,42.9,62.4,98.0,98.0,4,4,2,0,0,0,0,14.9,1,95.6,Data Analyst,98.4,72.1,0,80,Ready,1
OMEN-17616,2026-ECE,train,Unplaced,7.89,0,65.6,69.6,ECE,5,53.8,87.3,3,59.7,92.0,33.2,47.8,33.8,6.6,8.6,76.2,63.1,2,1,0,0,0,0,1,27.5,1,73.7,Data Analyst,92.1,56.0,1,57,Needs Training,0
OMEN-17617,2026-IT,train,Rejected,6.5,1,64.8,69.5,IT,8,69.4,57.2,8,73.9,64.5,70.3,98.0,69.1,79.0,45.6,55.9,25.5,5,7,4,2,6,1,1,23.9,1,90.8,Software Engineer,98.4,61.8,0,72,Near-Ready,0
OMEN-17618,2026-CIVIL,test,Unplaced,4.63,1,48.2,45.0,CIVIL,5,43.0,50.2,7,72.0,79.7,30.9,47.7,17.8,31.5,27.7,77.6,49.2,3,4,3,0,0,1,2,41.3,1,94.9,Data Analyst,84.3,51.0,2,49,Needs Training,0
OMEN-17619,2026-IT,train,Rejected,6.97,0,71.0,74.3,IT,7,61.3,39.4,1,54.9,58.8,57.4,55.5,58.2,57.3,36.2,50.0,45.1,0,1,0,0,0,2,0,16.1,1,63.0,Software Engineer,84.9,49.6,2,54,Needs Training,0
OMEN-17620,2026-EEE,train,Selected,7.46,0,65.6,68.7,EEE,8,74.6,74.8,1,56.4,98.0,51.2,32.2,28.6,18.1,32.3,84.4,84.0,3,5,1,2,6,1,2,48.2,0,62.8,Data Analyst,94.6,59.4,1,71,Near-Ready,0
OMEN-17621,2026-ECE,train,Selected,7.02,0,70.8,50.8,ECE,8,55.3,61.6,3,73.1,38.2,59.3,40.9,57.8,21.8,42.5,72.9,15.6,2,6,3,3,15,1,2,49.5,1,91.4,AI/ML Engineer,78.0,47.8,2,61,Near-Ready,0
OMEN-17622,2026-CSE,train,Selected,7.34,0,71.5,67.0,CSE,6,64.0,88.1,4,57.1,41.8,63.1,69.5,77.7,74.1,63.3,45.8,8.5,3,3,3,1,4,1,3,79.6,1,84.7,Software Engineer,88.6,57.1,1,74,Near-Ready,0
OMEN-17623,2026-CSE,train,Selected,7.54,0,62.2,72.9,CSE,6,59.4,67.1,0,59.2,89.3,48.2,41.7,29.4,31.4,36.3,79.0,74.2,3,4,1,0,0,1,1,22.8,1,74.4,Data Analyst,95.5,58.9,1,64,Near-Ready,0
OMEN-17624,2026-MECH,train,Selected,6.55,0,69.2,56.7,MECH,6,64.4,40.4,7,74.2,45.6,52.4,92.9,74.2,85.3,59.1,23.4,19.1,4,3,3,0,0,0,4,82.3,1,88.2,Software Engineer,91.7,53.1,1,66,Near-Ready,0
OMEN-17625,2026-IT,train,Unplaced,7.12,0,60.9,64.1,IT,6,49.7,38.0,3,58.2,49.3,69.8,67.4,83.4,79.5,47.1,54.8,31.4,4,4,2,1,5,1,0,7.8,1,85.2,Software Engineer,92.1,53.7,0,72,Near-Ready,0
OMEN-17626,2026-MECH,train,Selected,7.35,0,56.2,68.6,MECH,8,67.2,63.1,8,77.3,59.2,66.3,80.7,52.1,39.9,43.1,86.7,52.8,4,1,1,0,0,2,2,50.4,1,81.0,AI/ML Engineer,89.0,61.3,1,67,Near-Ready,0
OMEN-17627,2026-ECE,test,Unplaced,7.03,0,69.0,71.0,ECE,5,63.5,71.6,3,68.9,30.1,65.1,45.1,40.5,25.8,87.9,55.5,5.0,3,2,2,0,0,2,3,59.5,1,72.1,AI/ML Engineer,78.6,49.1,3,55,Needs Training,0
OMEN-17628,2026-EEE,train,Rejected,7.9,0,83.7,75.3,EEE,6,38.7,61.0,4,65.7,40.0,59.3,61.2,40.8,25.5,41.1,86.3,9.0,2,5,2,0,0,2,1,31.4,1,88.0,AI/ML Engineer,78.7,48.3,3,48,Needs Training,0
OMEN-17629,2026-ECE,train,Rejected,8.89,0,83.1,77.1,ECE,7,68.7,64.4,4,79.6,74.4,66.3,49.3,45.3,13.4,84.9,93.9,43.0,5,1,1,2,6,3,2,48.0,1,83.5,AI/ML Engineer,97.7,61.9,0,77,Ready,1
OMEN-17630,2026-CIVIL,train,Selected,7.3,0,71.1,64.9,CIVIL,5,59.3,59.6,4,65.1,67.0,44.4,51.7,38.3,19.8,41.3,62.9,66.9,3,3,2,1,4,2,2,80.5,1,87.7,Data Analyst,88.4,55.3,2,66,Near-Ready,0
OMEN-17631,2026-IT,train,Rejected,6.67,0,75.5,72.7,IT,6,53.6,83.6,7,68.2,72.0,44.9,65.3,43.3,52.6,37.8,75.0,62.2,4,3,2,1,3,0,2,43.6,1,93.7,Data Analyst,89.4,62.8,1,67,Near-Ready,0
OMEN-17632,2026-ECE,val,Selected,7.53,0,65.2,65.8,ECE,6,68.0,58.5,5,80.2,60.4,98.0,81.2,64.4,74.4,63.2,26.2,25.1,4,1,1,2,10,1,1,40.1,1,83.5,Software Engineer,100.0,61.7,0,77,Ready,1
OMEN-17633,2026-ECE,train,Selected,6.44,0,65.1,56.8,ECE,6,65.0,52.7,4,64.9,34.8,75.9,78.5,50.9,70.2,50.3,38.8,20.1,3,2,0,0,0,0,0,25.8,1,75.9,Software Engineer,90.1,52.6,1,57,Needs Training,0
OMEN-17634,2026-CSE,val,Selected,7.34,0,66.4,78.3,CSE,7,85.3,44.4,4,76.4,88.6,90.4,65.8,59.5,87.2,63.7,90.1,68.6,7,5,4,2,6,0,0,11.7,1,89.9,Software Engineer,96.4,70.6,0,82,Ready,1
OMEN-17635,2026-EEE,train,Selected,8.38,0,75.9,69.6,EEE,7,64.2,48.0,5,82.6,42.4,62.0,55.8,62.7,59.5,45.4,60.7,24.1,1,4,3,2,8,0,0,2.2,1,99.9,Software Engineer,86.3,54.4,3,66,Near-Ready,0
OMEN-17636,2026-CSE,train,Unplaced,7.26,1,66.6,60.5,CSE,5,69.6,51.2,4,80.8,67.2,86.9,98.0,87.5,96.4,41.7,39.5,34.3,6,4,2,0,0,1,1,26.5,1,93.2,Software Engineer,100.0,65.9,0,65,Near-Ready,0
OMEN-17637,2026-CSE,train,Rejected,4.5,0,45.0,45.0,CSE,6,64.4,53.2,6,51.1,47.5,85.1,65.0,71.1,77.4,53.2,28.1,43.8,4,0,0,0,0,1,1,23.2,0,56.8,Software Engineer,91.0,54.6,1,59,Needs Training,0
OMEN-17638,2026-CSE,train,Selected,8.08,0,67.3,71.2,CSE,8,65.0,57.1,4,59.9,56.4,70.1,75.0,58.7,50.3,61.4,52.3,33.3,2,4,2,1,5,2,2,42.5,1,90.4,Software Engineer,91.3,57.8,1,75,Ready,1
OMEN-17639,2026-CSE,train,Unplaced,5.29,1,53.9,48.2,CSE,8,40.7,63.9,4,65.6,55.1,43.9,39.4,36.4,37.6,58.5,45.4,76.9,2,5,3,0,0,0,2,53.1,1,90.4,Data Analyst,83.8,55.2,2,48,Needs Training,0
OMEN-17640,2026-EEE,test,Rejected,5.73,1,50.3,63.9,EEE,8,41.8,56.0,4,65.4,77.2,26.8,28.6,5.0,9.2,53.6,67.4,74.3,4,0,0,0,0,3,0,3.1,1,80.5,Data Analyst,87.7,49.2,1,43,Needs Training,0
OMEN-17641,2026-CSE,val,Unplaced,8.42,0,72.2,72.8,CSE,7,44.2,74.4,4,86.4,21.5,52.6,75.9,65.3,58.0,31.7,64.9,21.5,3,5,3,2,10,1,2,41.3,1,91.8,AI/ML Engineer,68.3,52.7,3,60,Near-Ready,0
OMEN-17642,2026-IT,train,Selected,9.33,0,85.3,79.4,IT,6,66.2,75.8,5,65.0,69.1,55.5,54.1,39.4,53.8,33.3,72.5,71.5,4,3,2,0,0,1,0,27.6,1,93.1,Data Analyst,92.2,63.0,1,72,Near-Ready,0
OMEN-17643,2026-ECE,train,Rejected,7.18,0,68.4,63.7,ECE,7,63.6,63.0,2,80.7,71.8,40.8,53.1,50.4,31.6,32.1,67.5,64.5,3,4,2,1,4,0,1,23.3,1,83.9,Data Analyst,90.2,58.2,1,69,Near-Ready,0
OMEN-17644,2026-ECE,train,Unplaced,6.41,1,59.0,61.6,ECE,8,57.8,74.6,3,91.4,37.9,98.0,48.6,62.8,13.6,63.7,75.1,18.7,3,2,1,1,4,0,1,23.4,1,81.5,AI/ML Engineer,89.3,56.8,1,55,Needs Training,0
OMEN-17645,2026-ECE,train,Unplaced,6.32,1,61.5,47.5,ECE,7,69.7,27.5,3,75.9,58.7,87.5,57.0,47.1,40.4,93.1,82.1,34.3,4,2,0,0,0,3,2,40.2,1,83.7,AI/ML Engineer,95.8,59.0,0,59,Needs Training,0
OMEN-17646,2026-ECE,train,Selected,6.93,0,64.8,60.0,ECE,7,42.3,51.2,2,62.7,58.0,57.2,36.9,11.7,49.5,68.0,79.0,30.3,2,2,1,1,5,3,0,2.2,1,78.1,AI/ML Engineer,90.4,49.4,1,64,Near-Ready,0
OMEN-17647,2026-IT,train,Rejected,6.2,1,63.4,54.9,IT,5,74.2,24.2,4,67.0,69.9,84.2,70.5,75.9,59.1,33.8,48.4,38.5,5,6,6,1,5,1,2,27.1,1,90.8,Software Engineer,96.5,54.3,0,68,Near-Ready,0
OMEN-17648,2026-ECE,train,Rejected,7.27,0,56.9,63.0,ECE,6,29.8,68.0,0,71.7,25.3,32.6,53.7,53.6,56.1,73.5,12.6,5.0,0,0,0,1,3,3,3,60.6,0,42.1,Software Engineer,71.3,43.4,3,45,Needs Training,0
OMEN-17649,2026-IT,train,Selected,7.84,0,83.3,65.3,IT,6,72.8,47.2,2,88.1,58.0,83.0,90.4,65.8,98.0,50.5,41.7,48.5,5,3,1,0,0,2,2,43.6,0,63.6,Software Engineer,100.0,63.9,0,78,Ready,1
OMEN-17650,2026-CSE,train,Selected,7.24,0,57.8,69.9,CSE,6,75.5,37.9,5,73.4,98.0,62.8,59.0,50.1,48.4,36.7,98.0,94.9,4,4,2,2,10,3,3,43.2,1,94.5,Data Analyst,98.0,68.0,0,83,Ready,1
OMEN-17651,2026-ECE,train,Unplaced,5.78,0,52.2,64.0,ECE,7,51.6,72.3,3,59.3,77.4,29.9,40.6,47.6,5.2,39.8,68.8,78.7,3,3,2,2,8,0,1,52.0,1,80.3,Data Analyst,91.8,56.3,1,70,Near-Ready,0
OMEN-17652,2026-IT,test,Selected,8.37,0,75.2,79.8,IT,5,67.4,61.2,2,71.7,62.7,74.0,67.7,57.1,80.0,68.7,44.6,22.3,5,2,2,1,4,1,4,81.2,1,72.4,Software Engineer,95.3,60.8,0,78,Ready,1
OMEN-17653,2026-ECE,train,Rejected,6.59,0,59.3,56.3,ECE,8,49.0,21.4,2,63.9,60.8,32.8,42.6,47.6,29.3,22.4,88.3,78.4,2,4,1,1,4,1,0,16.3,1,80.6,Data Analyst,80.3,49.4,3,44,Needs Training,0
OMEN-17654,2026-IT,train,Selected,6.12,0,58.6,45.0,IT,6,48.4,41.3,5,68.8,63.1,66.7,67.9,82.5,52.3,45.1,44.6,17.9,4,0,0,0,0,1,2,57.5,1,75.7,Software Engineer,91.8,54.8,0,59,Needs Training,0
OMEN-17655,2026-MECH,val,Rejected,5.88,0,61.0,53.8,MECH,8,33.9,50.2,2,68.2,53.8,40.0,71.3,53.6,70.4,35.2,47.8,33.8,3,5,3,1,5,2,2,55.7,1,86.5,Software Engineer,87.4,50.7,1,65,Near-Ready,0
OMEN-17656,2026-CSE,test,Rejected,7.02,0,59.1,64.9,CSE,7,84.1,59.6,5,52.1,59.9,61.8,41.3,55.7,39.7,41.2,55.6,62.8,0,2,1,0,0,1,3,75.5,1,81.8,Software Engineer,77.0,51.7,3,51,Needs Training,0
OMEN-17657,2026-CIVIL,train,Selected,7.82,0,71.2,76.0,CIVIL,8,47.2,69.0,3,59.1,85.9,29.7,45.9,26.9,45.5,49.3,95.0,51.7,2,1,1,1,4,2,2,71.5,1,79.0,Data Analyst,91.0,59.9,2,60,Near-Ready,0
OMEN-17658,2026-CSE,train,Selected,7.91,0,75.8,77.4,CSE,8,61.1,73.2,4,81.1,32.0,74.7,93.5,61.3,50.4,57.4,32.6,15.7,3,3,3,2,10,1,0,20.7,1,83.2,Software Engineer,88.4,55.7,2,78,Ready,1
OMEN-17659,2026-MECH,train,Rejected,7.75,0,70.2,58.6,MECH,8,49.8,58.6,3,63.4,20.9,61.8,72.2,72.1,48.5,34.8,24.1,25.4,2,4,1,1,5,2,3,56.4,1,87.2,Software Engineer,79.9,48.0,3,51,Needs Training,0
OMEN-17660,2026-MECH,train,Rejected,7.62,0,70.2,68.3,MECH,6,64.5,55.8,4,21.8,50.6,49.1,10.0,5.0,12.6,47.4,60.2,12.1,0,2,0,0,0,2,2,42.9,0,70.4,AI/ML Engineer,65.6,32.8,4,37,Needs Training,0
OMEN-17661,2026-CSE,train,Selected,7.9,0,85.8,66.9,CSE,5,67.1,82.5,3,81.4,68.9,58.4,79.2,70.4,75.5,59.7,57.1,36.9,5,3,2,1,5,1,1,35.8,1,80.5,Software Engineer,95.6,67.7,1,76,Ready,1
OMEN-17662,2026-CSE,val,Rejected,5.41,1,55.0,54.7,CSE,7,66.0,34.5,2,63.8,41.6,67.9,69.6,70.8,36.0,26.7,36.5,17.5,3,2,0,0,0,2,1,57.2,1,77.4,Software Engineer,83.9,44.6,2,44,Needs Training,0
OMEN-17663,2026-CSE,train,Unplaced,7.35,0,70.9,67.0,CSE,8,60.6,56.4,6,46.7,58.3,54.9,77.9,48.7,55.0,65.5,68.6,38.3,3,4,2,1,3,1,0,14.7,1,90.8,Software Engineer,83.8,56.5,3,63,Near-Ready,0
OMEN-17664,2026-ECE,train,Selected,6.1,0,57.5,55.7,ECE,7,51.9,69.0,4,70.4,55.9,66.8,40.5,36.8,15.9,56.6,79.0,26.3,3,5,3,1,5,1,0,15.6,1,96.2,AI/ML Engineer,89.6,51.1,1,69,Near-Ready,0
OMEN-17665,2026-CSE,train,Rejected,5.33,1,58.6,51.3,CSE,8,63.4,65.6,4,60.9,66.5,60.8,53.5,65.2,42.4,56.7,27.8,34.4,2,3,3,1,4,1,1,40.1,1,85.8,Software Engineer,84.0,51.8,3,50,Needs Training,0
OMEN-17666,2026-IT,train,Selected,4.98,0,62.0,50.1,IT,8,23.7,51.2,1,62.5,62.9,38.0,71.4,70.5,41.2,43.0,40.6,7.6,2,6,3,0,0,0,0,32.4,1,86.6,Software Engineer,82.9,46.7,2,55,Needs Training,0
OMEN-17667,2026-ECE,train,Rejected,6.64,1,67.2,67.9,ECE,7,56.1,81.8,4,71.1,65.5,44.9,51.0,45.8,32.7,30.0,81.8,60.5,3,4,3,1,4,0,6,100.0,1,92.2,Data Analyst,88.1,58.7,2,58,Needs Training,0
OMEN-17668,2026-CSE,train,Unplaced,8.95,0,84.9,62.2,CSE,6,68.8,74.3,4,98.0,72.6,98.0,97.8,82.4,98.0,72.9,55.0,62.8,7,8,7,0,0,3,2,45.7,1,90.7,Software Engineer,100.0,80.9,0,85,Ready,1
OMEN-17669,2026-IT,test,Rejected,9.01,1,79.0,80.8,IT,8,98.0,76.4,7,82.8,79.4,76.8,67.0,50.2,50.5,52.7,80.8,84.2,6,3,2,1,3,1,2,28.3,1,92.8,Data Analyst,98.0,74.5,0,78,Ready,1
OMEN-17670,2026-CSE,train,Unplaced,5.72,0,50.9,54.0,CSE,6,42.2,74.7,4,70.3,48.6,59.3,74.0,64.2,41.5,44.9,29.9,37.0,2,1,1,1,5,0,1,35.8,1,76.6,Software Engineer,86.8,53.1,2,54,Needs Training,0
OMEN-17671,2026-EEE,test,Selected,8.91,0,82.8,85.0,EEE,7,71.2,60.4,6,61.8,80.7,47.1,57.0,32.8,31.4,36.4,83.7,98.0,3,3,3,1,3,0,2,65.3,1,89.3,Data Analyst,95.4,62.5,0,80,Ready,1
OMEN-17672,2026-CSE,train,Unplaced,6.95,0,53.6,63.5,CSE,6,43.7,73.9,5,64.6,72.1,23.3,38.8,9.0,18.9,20.9,59.3,46.1,1,5,1,0,0,1,0,19.4,0,76.9,Data Analyst,81.2,47.8,2,52,Needs Training,0
OMEN-17673,2026-MECH,val,Rejected,6.07,0,59.1,53.8,MECH,5,46.5,42.2,0,58.1,46.2,48.9,49.3,42.3,16.4,37.4,74.3,31.6,1,5,3,1,3,0,0,22.4,1,81.9,AI/ML Engineer,72.7,42.3,4,48,Needs Training,0
OMEN-17674,2026-EEE,test,Selected,6.99,0,63.6,65.1,EEE,7,62.8,55.1,4,77.4,78.5,59.3,73.6,67.5,73.5,57.0,54.6,38.5,5,7,3,1,5,0,2,49.8,1,91.0,Software Engineer,94.7,60.3,1,74,Near-Ready,0
OMEN-17675,2026-MECH,train,Unplaced,6.88,0,57.0,64.7,MECH,6,42.4,16.0,2,71.0,69.0,57.7,36.1,25.5,44.0,50.2,73.0,65.1,4,1,1,2,8,1,3,57.0,1,73.8,Data Analyst,81.2,51.4,2,59,Needs Training,0
OMEN-17676,2026-IT,train,Unplaced,7.21,1,60.5,62.8,IT,6,45.0,78.5,4,59.8,45.8,47.4,66.3,63.9,65.2,23.5,19.4,6.1,2,3,2,2,6,0,2,57.0,0,68.9,Software Engineer,86.5,47.6,1,56,Needs Training,0
OMEN-17677,2026-ECE,train,Unplaced,7.85,0,72.9,56.3,ECE,5,69.6,65.2,5,45.6,39.2,50.7,26.1,19.7,5.2,41.8,61.4,15.7,0,1,1,1,4,2,1,31.6,1,83.9,AI/ML Engineer,66.4,38.4,4,47,Needs Training,0
OMEN-17678,2026-CSE,train,Rejected,7.67,0,75.3,61.6,CSE,8,59.0,57.9,4,45.3,70.3,31.0,12.8,14.4,15.7,24.8,44.6,51.0,1,3,0,0,0,3,4,85.8,1,86.8,Data Analyst,73.4,41.0,4,49,Needs Training,0
OMEN-17679,2026-IT,train,Rejected,8.88,0,77.3,85.7,IT,7,66.9,94.6,8,56.4,85.4,40.7,24.8,21.2,21.8,34.1,82.2,74.2,3,8,4,2,8,0,3,81.0,0,76.5,Data Analyst,94.9,58.5,1,81,Ready,1
OMEN-17680,2026-IT,train,Rejected,5.67,0,51.5,56.7,IT,8,63.3,36.6,6,86.0,45.6,65.3,81.9,78.2,50.3,64.3,37.1,26.1,4,5,3,0,0,1,2,46.8,1,96.7,Software Engineer,90.7,57.1,1,72,Near-Ready,0
OMEN-17681,2026-CSE,train,Selected,6.7,0,56.8,47.6,CSE,8,61.6,52.1,2,81.9,56.6,74.8,84.4,77.5,84.0,63.8,42.3,34.0,5,5,3,1,5,1,1,31.3,1,82.7,Software Engineer,99.3,64.4,0,74,Near-Ready,0
OMEN-17682,2026-EEE,train,Unplaced,9.07,0,74.9,69.3,EEE,6,79.9,90.0,3,74.6,45.2,83.7,52.8,27.9,32.6,62.9,74.6,34.6,3,2,1,2,8,1,2,56.9,1,85.3,AI/ML Engineer,87.9,58.0,1,78,Ready,1
OMEN-17683,2026-IT,val,Rejected,7.41,0,80.5,70.6,IT,8,65.7,49.9,4,71.2,66.9,58.5,50.8,40.3,24.3,64.7,75.6,70.0,4,1,1,1,3,0,2,42.1,1,77.4,Data Analyst,93.5,61.7,1,67,Near-Ready,0
OMEN-17684,2026-ECE,train,Unplaced,7.19,0,75.3,66.3,ECE,8,63.3,57.1,7,82.0,45.5,50.6,33.4,10.9,19.6,92.3,56.4,33.7,2,4,2,0,0,1,3,75.9,1,94.4,AI/ML Engineer,83.0,49.7,2,58,Needs Training,0
OMEN-17685,2026-EEE,val,Rejected,9.37,0,98.8,89.1,EEE,7,80.2,61.3,4,90.5,98.0,59.4,77.6,53.0,42.3,42.0,90.6,75.2,5,2,2,0,0,1,1,29.3,1,80.1,Data Analyst,100.0,73.2,0,82,Ready,1
OMEN-17686,2026-IT,test,Rejected,5.84,1,53.5,61.3,IT,5,62.7,96.8,3,82.3,61.1,61.0,58.0,43.0,36.8,72.5,78.2,44.2,3,5,2,0,0,1,1,32.4,0,72.3,AI/ML Engineer,96.8,62.2,0,67,Near-Ready,0
OMEN-17687,2026-IT,train,Selected,8.87,0,86.5,76.6,IT,6,98.0,60.0,5,98.0,78.6,98.0,98.0,98.0,76.0,79.7,63.4,70.2,8,5,4,2,10,5,1,25.7,1,96.0,Software Engineer,100.0,81.4,0,91,Ready,1
OMEN-17688,2026-EEE,train,Selected,6.91,0,60.9,71.0,EEE,5,69.1,87.3,4,55.2,63.6,53.0,68.7,26.7,13.8,45.3,77.9,80.8,3,1,1,0,0,3,2,46.7,1,83.6,Data Analyst,88.8,60.5,2,65,Near-Ready,0
OMEN-17689,2026-CIVIL,test,Rejected,6.89,1,62.7,65.0,CIVIL,6,46.7,40.9,6,76.9,63.6,39.6,52.6,36.8,45.7,37.1,81.7,67.9,3,5,4,1,4,2,1,34.1,0,79.7,Data Analyst,91.9,57.1,1,55,Needs Training,0
OMEN-17690,2026-CIVIL,train,Rejected,8.52,0,71.7,74.8,CIVIL,6,65.1,35.0,3,59.0,87.7,53.5,30.3,23.2,21.5,17.7,59.5,70.5,2,3,2,1,4,2,1,25.3,0,60.6,Data Analyst,84.4,48.7,3,57,Needs Training,0
OMEN-17691,2026-EEE,train,Rejected,7.72,1,72.6,67.0,EEE,6,66.7,91.3,3,66.6,51.2,71.5,73.4,57.6,72.7,39.7,42.0,27.0,4,2,1,0,0,0,3,63.8,1,82.3,Software Engineer,94.9,59.1,0,57,Needs Training,0
OMEN-17692,2026-CSE,train,Selected,8.3,0,75.5,74.8,CSE,8,70.9,60.6,3,89.3,43.9,85.7,82.5,81.5,43.6,39.0,44.7,50.9,4,7,4,1,5,2,3,55.1,1,90.6,Software Engineer,91.1,62.8,2,77,Ready,1
OMEN-17693,2026-MECH,train,Unplaced,6.8,0,66.6,56.3,MECH,8,18.2,48.8,1,52.0,48.8,39.6,46.9,48.5,35.5,19.0,49.0,31.3,0,4,0,2,6,1,1,49.9,1,82.3,Software Engineer,68.5,38.4,5,34,Needs Training,0
OMEN-17694,2026-ECE,train,Selected,7.25,0,74.5,74.9,ECE,6,72.9,85.5,7,84.9,41.2,87.9,93.6,74.2,74.8,54.9,45.8,21.8,5,3,2,1,4,1,0,20.6,0,76.0,Software Engineer,95.8,64.3,1,77,Ready,1
OMEN-17695,2026-IT,train,Selected,5.31,0,61.6,46.1,IT,7,44.5,58.9,6,73.4,61.4,58.8,83.7,77.8,70.9,47.4,45.9,22.1,4,3,1,0,0,3,1,26.4,0,69.4,Software Engineer,95.9,58.3,1,63,Near-Ready,0
OMEN-17696,2026-MECH,val,Rejected,7.94,1,66.9,72.2,MECH,7,98.0,68.6,6,96.0,68.4,98.0,84.3,62.1,45.4,97.3,98.0,33.1,6,4,3,1,4,0,2,36.0,1,93.6,AI/ML Engineer,100.0,76.7,0,73,Near-Ready,0
OMEN-17697,2026-IT,train,Unplaced,8.66,0,75.6,82.3,IT,7,98.0,50.1,5,88.3,66.5,98.0,81.0,60.9,62.5,63.6,55.2,51.0,4,4,3,0,0,1,0,0.0,1,89.5,Software Engineer,99.0,67.7,0,82,Ready,1
